elapsed,time_per_iteration,best_value
0.0,0.0,1442
0.014312982559204102,0.004770994186401367,1550
0.03693270683288574,0.00615545113881429,1589
0.10275793075561523,0.007339852196829659,1628
0.15844297409057617,0.007922148704528809,1639
0.29206180572509766,0.010817103915744357,1654
0.6380019187927246,0.012760038375854493,1661
1.2716898918151855,0.013528615870374315,1670
1.5264999866485596,0.013390350760075083,1714
3.1069469451904297,0.013932497512064707,1749
5.4789910316467285,0.013800984966364555,1771
5.914479732513428,0.01388375524064185,1810
16.18721294403076,0.013075293169653281,1819
44.84123492240906,0.013417485015681943,1830
118.85892391204834,0.014594661580556034,1834
120.25267291069031,0.01460440525998182,1841
213.11991691589355,0.013865967268438098,1844
300.0186870098114,0.013174315505634365,1844
