elapsed,time_per_iteration,best_value
0.0,0.0,5135
6.351677179336548,3.175838589668274,5262
22.10085916519165,5.525214791297913,5439
53.52719306945801,6.690899133682251,5449
78.74847507476807,7.15895227952437,5451
99.35406422615051,7.0967188732964654,5498
207.50312495231628,7.155280170769527,5536
293.66354990005493,7.936852700001484,5543
302.5528509616852,7.757765409273979,5543
