elapsed,time_per_iteration,best_value
0.0,0.0,1395
0.007606029510498047,0.0038030147552490234,1486
0.014519929885864258,0.004839976628621419,1672
0.10893392562866211,0.006808370351791382,1733
0.15300607681274414,0.006954821673306552,1774
0.16907787322998047,0.0070449113845825195,1797
6.4222400188446045,0.0072814512685312974,1820
17.501637935638428,0.007274163730523037,1821
23.09631896018982,0.0072744311685637225,1836
43.46109318733215,0.007287238965012098,1843
67.06196093559265,0.007297275401043814,1858
140.02357602119446,0.007289477641792621,1862
266.9606330394745,0.007282465847549634,1867
300.0021939277649,0.00728337445806664,1867
