elapsed,time_per_iteration,best_value
0.0,0.0,1524
0.02175307273864746,0.00725102424621582,1605
0.030605077743530273,0.007651269435882568,1650
0.7356019020080566,0.008970754902537277,1663
0.8989319801330566,0.009080121011445017,1723
1.6535649299621582,0.009186471833123102,1773
37.95419883728027,0.008932501491475706,1782
38.990488052368164,0.008936623436252157,1792
81.69427299499512,0.00887788230764998,1794
136.65441989898682,0.008909533178966412,1796
199.50139689445496,0.008927435310979325,1799
300.0069570541382,0.008984934323274579,1799
