elapsed,time_per_iteration,best_value
0.0,0.0,1874
0.042092084884643555,0.021046042442321777,1957
0.1191401481628418,0.02978503704071045,1964
0.20315909385681152,0.029022727693830217,1979
0.31215786933898926,0.020810524622599285,1981
0.3612091541290283,0.021247597301707548,1984
14.725198984146118,0.015467645991750123,1990
17.635751247406006,0.015497145208616878,1992
18.02952814102173,0.015462717102076954,1995
47.21943712234497,0.015153863004603649,2003
107.23865795135498,0.015472321158758474,2003
