elapsed,time_per_iteration,best_value
0.0,0.0,1394
0.006851911544799805,0.0034259557723999023,1637
0.016407012939453125,0.005469004313151042,1645
0.2586691379547119,0.009238183498382568,1663
0.3905830383300781,0.010014949700771233,1690
0.6436359882354736,0.011493499789919173,1701
3.3866591453552246,0.012405344854781043,1740
8.418347120285034,0.01364399857420589,1767
14.83603310585022,0.01265873131898483,1804
35.89417290687561,0.01111618857444274,1832
51.700920820236206,0.010748632187159294,1834
71.43430614471436,0.010617465241485487,1853
133.95878291130066,0.010359506837158817,1856
300.0051620006561,0.010676720239177769,1856
