elapsed,time_per_iteration,best_value
0.0,0.0,1329
0.010402679443359375,0.0052013397216796875,1354
0.02973175048828125,0.0074329376220703125,1400
0.03824591636657715,0.00764918327331543,1508
0.0784158706665039,0.008712874518500434,1617
0.37004995346069336,0.010001350093532252,1628
0.4749577045440674,0.010105483075405689,1640
0.9555199146270752,0.009953332444032034,1687
0.9985480308532715,0.009985480308532715,1710
4.785013914108276,0.009666694775976316,1714
5.231823921203613,0.00967065419815825,1724
6.3678998947143555,0.009692389489671775,1726
12.859604835510254,0.009366063245091226,1742
13.326587915420532,0.009332344478585807,1746
24.730583906173706,0.009152695746178278,1750
32.919469118118286,0.009081232860170561,1764
39.682509660720825,0.00912661215747949,1786
42.899738788604736,0.00918230710372533,1792
74.85726690292358,0.009506891910455116,1796
87.5618748664856,0.009585317445701761,1817
139.37557888031006,0.009660076163037847,1840
300.005774974823,0.009610025465270773,1840
