elapsed,time_per_iteration,best_value
0.0,0.0,1478
0.029133081436157227,0.005826616287231445,1652
0.34119701385498047,0.01263692643907335,1659
0.3752450942993164,0.012939486010321256,1663
0.468311071395874,0.014634720981121063,1734
0.47684717178344727,0.0144499142964681,1757
2.7419979572296143,0.02016174968551187,1761
5.5934929847717285,0.01935464700613055,1763
8.363781213760376,0.019961291679619037,1785
9.00651216506958,0.0200590471382396,1816
27.334655046463013,0.014977893176144116,1822
100.43193316459656,0.012815099293683367,1854
223.63895320892334,0.011238138352207203,1866
300.0844807624817,0.01152796591611854,1866
