elapsed,time_per_iteration,best_value
0.0,0.0,1378
0.007378101348876953,0.0036890506744384766,1418
0.016184091567993164,0.005394697189331055,1439
0.024196147918701172,0.006049036979675293,1561
0.12989020347595215,0.0076406002044677734,1569
0.14060330390930176,0.007811294661627876,1707
1.9508140087127686,0.011408269056799815,1723
2.8263449668884277,0.011679111433423255,1742
13.875288248062134,0.012235703922453382,1752
15.347259283065796,0.012376822002472415,1756
19.77892303466797,0.012254599154069373,1820
23.684832096099854,0.012115003629718596,1830
24.93639302253723,0.012122699573425976,1836
300.00446009635925,0.012773213271016276,1836
