elapsed,time_per_iteration,best_value
9.5367431640625e-07,9.5367431640625e-07,1521
0.019531965255737305,0.009765982627868652,1550
0.027688980102539062,0.009229660034179688,1586
0.1385798454284668,0.008661240339279175,1611
0.2639811038970947,0.010559244155883789,1661
0.7979459762573242,0.012665809146941655,1699
1.9643628597259521,0.01220101155109287,1766
6.305863857269287,0.012713435196107434,1789
13.004225969314575,0.013324002017740344,1793
14.322207927703857,0.013435467099159342,1802
49.87588405609131,0.01386596721047854,1804
56.5811288356781,0.013446085749923503,1815
78.35299301147461,0.012360465848158165,1819
120.01578187942505,0.01166560865857553,1839
185.75404477119446,0.011515345903613815,1899
300.00723600387573,0.011787640407208979,1899
