elapsed,time_per_iteration,best_value
0.0,0.0,1488
0.04325604438781738,0.007209340731302897,1591
0.06887197494506836,0.007652441660563151,1722
1.1076409816741943,0.008653445169329643,1740
12.830733060836792,0.008861003495053033,1745
15.4256010055542,0.00882976588755249,1747
18.581789016723633,0.00880653507901594,1763
21.80263900756836,0.0088055892599226,1785
45.3290901184082,0.009605655884384022,1798
163.70189905166626,0.009102641183922724,1829
255.23775005340576,0.009053552428114562,1863
300.0090548992157,0.009073037406980454,1863
