elapsed,time_per_iteration,best_value
9.5367431640625e-07,9.5367431640625e-07,1366
0.00811004638671875,0.004055023193359375,1385
0.040617942810058594,0.006769657135009766,1408
0.06646609306335449,0.007385121451483833,1592
0.1779329776763916,0.00847299893697103,1593
0.23611211776733398,0.008744893250641999,1697
2.193361759185791,0.009577998948409567,1719
5.32190203666687,0.009764957865443798,1765
6.3532819747924805,0.009759265706286453,1788
15.592468023300171,0.009751387131519807,1789
68.49637293815613,0.009746211288866836,1791
82.71152997016907,0.009745673379305887,1815
158.59630799293518,0.009662258315641232,1820
227.33229994773865,0.009473758124176473,1821
300.0101680755615,0.00932896446019968,1821
