elapsed,time_per_iteration,best_value
0.0,0.0,1286
0.014091014862060547,0.0070455074310302734,1514
0.054703712463378906,0.00911728541056315,1581
0.14259576797485352,0.008912235498428345,1622
0.8561170101165771,0.010701462626457214,1624
0.9607548713684082,0.011171568271725676,1653
1.127363681793213,0.011273636817932128,1660
1.3284258842468262,0.011755981276520586,1671
2.6254830360412598,0.011934013800187545,1676
4.193580627441406,0.011981658935546875,1700
6.343569755554199,0.011835018200660819,1747
7.633436918258667,0.011853162916550725,1753
19.812458992004395,0.011086994399554781,1769
49.738067865371704,0.010929041499752077,1793
57.807867765426636,0.010925697933363567,1795
201.5221037864685,0.013061255025372254,1813
300.0077369213104,0.014616698510173467,1813
