elapsed,time_per_iteration,best_value
0.0,0.0,1505
0.03600597381591797,0.009001493453979492,1545
0.05375099182128906,0.00895849863688151,1628
0.9418849945068359,0.011080999935374541,1646
1.2689249515533447,0.0122012014572437,1683
1.2952687740325928,0.012219516736156535,1687
1.3658628463745117,0.012305070688058663,1714
1.660984754562378,0.012679272935590671,1738
2.887610912322998,0.014017528700597078,1739
5.447993755340576,0.01504970650646568,1762
71.3161449432373,0.01527439386233397,1780
200.89355993270874,0.013406310305819735,1791
284.32357597351074,0.012917340237767968,1798
300.0129840373993,0.012764880399838288,1798
