elapsed,time_per_iteration,best_value
0.0,0.0,1402
0.0736088752746582,0.008178763919406466,1523
0.10630297660827637,0.008858581384023031,1545
0.11519813537597656,0.008861395028921274,1629
1.7237207889556885,0.010706340304072599,1632
1.9582178592681885,0.010700644039716876,1645
7.912597894668579,0.01091392813057735,1650
58.710416078567505,0.012127745523356229,1656
67.62917900085449,0.012154776959175861,1667
84.36548399925232,0.012657987096662014,1671
169.62959694862366,0.013523845726590421,1676
300.0091938972473,0.013419027324652114,1676
