elapsed,time_per_iteration,best_value
0.0,0.0,1333
0.01399087905883789,0.006995439529418945,1543
0.029752016067504883,0.007438004016876221,1561
0.19100093841552734,0.011235349318560432,1584
0.2569878101348877,0.011173383049342943,1712
0.40462207794189453,0.010115551948547363,1746
1.8759689331054688,0.010843751058413113,1777
3.7058868408203125,0.012519887975744298,1795
47.78005886077881,0.011806290798314507,1814
59.848713874816895,0.011641453778412155,1846
148.62429785728455,0.01249363633635546,1848
300.00749468803406,0.01246706676728865,1848
