elapsed,time_per_iteration,best_value
9.5367431640625e-07,9.5367431640625e-07,1266
0.007088899612426758,0.003544449806213379,1286
0.014436006546020508,0.004812002182006836,1308
0.0217740535736084,0.0054435133934021,1479
0.052773237228393555,0.007539033889770508,1500
0.09835505485534668,0.009835505485534668,1568
0.13327312469482422,0.010251778822678786,1622
0.4280819892883301,0.00972913612018932,1635
0.955268144607544,0.01027170047965101,1655
1.1533210277557373,0.010297509176390511,1681
2.8851561546325684,0.010267459625026934,1737
16.010691165924072,0.010617169208172461,1744
37.98734402656555,0.010770440608609455,1748
40.9644558429718,0.010757472647839234,1761
140.31604504585266,0.010180370387132893,1770
300.0166962146759,0.013135582146001572,1770
