elapsed,time_per_iteration,best_value
1.1920928955078125e-06,1.1920928955078125e-06,1175
0.007575035095214844,0.003787517547607422,1478
0.01628708839416504,0.00542902946472168,1656
0.11949324607849121,0.009957770506540934,1681
0.43357014656066895,0.009224896735333383,1700
0.6513359546661377,0.009173745840368137,1730
7.054961204528809,0.00975789931470098,1766
22.38206696510315,0.009778098280953757,1799
51.64947724342346,0.009834249284734094,1819
171.1162109375,0.009827487418877786,1822
300.0127251148224,0.009821348253996215,1822
